freq_ghz,theta_deg,rcs_db
17.333333333333336,14.0,12.200909362514533
17.333333333333336,15.0,12.222054586380978
17.333333333333336,16.0,12.222699751368545
17.333333333333336,17.0,12.202559936410603
17.333333333333336,18.0,12.161392005555797
17.333333333333336,19.0,12.098995651860587
17.333333333333336,20.0,12.015214341031015
17.333333333333336,21.0,11.909936151711165
17.333333333333336,22.0,11.78309450957812
17.333333333333336,23.0,11.634668812681891
17.333333333333336,24.0,11.4646849457461
17.333333333333336,25.0,11.273215681437502
17.333333333333336,26.0,11.060380966906814
17.333333333333336,27.0,10.826348094202341
17.333333333333336,28.0,10.571331753466346
17.333333333333336,29.0,10.295593968130081
17.333333333333336,30.0,9.999443911637464
17.333333333333336,31.0,9.683237605540848
17.333333333333336,32.0,9.347377499127777
17.333333333333336,33.0,8.99231193105349
17.333333333333336,34.0,8.618534473769424
17.333333333333336,35.0,8.22658316185164
17.333333333333336,36.0,7.8170396056451015
17.333333333333336,37.0,7.390527991949113
17.333333333333336,38.0,6.947713973772114
17.333333333333336,39.0,6.489303451487218
17.333333333333336,40.0,6.016041248010616
17.333333333333336,41.0,5.528709680917607
17.333333333333336,42.0,5.028127034687181
17.333333333333336,43.0,4.515145936543918
17.333333333333336,44.0,3.9906516396249323
17.333333333333336,45.0,3.4555602174607647
17.333333333333336,46.0,2.910816673998256
17.333333333333336,47.0,2.357392973630516
17.333333333333336,48.0,1.7962859959203463
17.333333333333336,49.0,1.2285154199158104
17.333333333333336,50.0,0.6551215431477853
17.333333333333336,51.0,0.07716304059649381
17.333333333333336,52.0,-0.5042853309297417
17.333333333333336,53.0,-1.0881350773962324
17.333333333333336,54.0,-1.6732863553727249
17.333333333333336,55.0,-2.2586303972220794
